"","PairLabel","Day","MinSec","MeanSec","Standardized","Seal.ID","Location","Version","Phase","AGE","Deployment","Seal.Number","SWS","REM","Days.Elapsed"
"1",1,0,8102,9065,11.8725148923062,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",20.45403836,1.722805871,0.104918981481481
"2",2,0,10698,11186,12.9334977534996,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",26.27422492,2.03148641,0.129467592592593
"3",3,0,12432,12863.5,18.2918420156179,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",26.0893847,1.426285263,0.148883101851852
"4",4,0,14492,14818.5,7.91203095363115,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",13.44748629,1.699625086,0.171510416666667
"5",5,0,16010,16460.5,12.5231638763236,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",25.48881579,2.035333566,0.190515046296296
"6",6,0,17635,18159,16.3825772264864,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",22.17204229,1.353391593,0.210173611111111
"7",7,0,22127,22336.5,16.5872455750374,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",30.9517779,1.865998653,0.258524305555556
"8",8,0,24324,24881.5,12.9415169212662,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",22.75870221,1.758580725,0.287980324074074
"9",9,0,26244,27060,15.250766024847,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",25.4322265,1.667603218,0.313194444444444
"10",10,0,28791,28911,15.6030798096632,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",21.78269436,1.396050948,0.334618055555556
"11",11,0,29701,30242.5,11.8927060481299,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",26.34863515,2.215529001,0.350028935185185
"12",12,0,31463,31885.5,10.9438502085438,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",25.12328798,2.295653495,0.369045138888889
"13",13,0,33674,33727,7.87100407130966,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",20.49075226,2.603321263,0.390358796296296
"14",14,0,35837,35933.5,8.53632330986432,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",16.49100155,1.931862343,0.415896990740741
"15",15,0,36767,37233,23.6125079629202,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",32.08496198,1.358812119,0.4309375
"16",16,0,38581,39355.5,11.968950856994,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",18.32149016,1.530751557,0.455503472222222
"17",17,0,43294,43447,13.4306222991598,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",30.22624808,2.250547101,0.502858796296296
"18",18,0,44986,45032,7.93481683110538,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",16.20519244,2.042289417,0.521203703703704
"19",19,0,46101,46280.5,10.7773732325623,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",24.71593686,2.293317335,0.535653935185185
"20",20,0,51022,51129,25.5517760041262,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",29.96724966,1.172804961,0.591770833333333
"21",21,0,53304,53374,17.1264678175308,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",34.43211865,2.010462345,0.61775462962963
"22",22,0,54234,54407.5,15.1484369477281,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",25.4183977,1.677955144,0.629716435185185
"23",23,0,58728,58857,21.6599671807423,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",32.0963755,1.481829369,0.681215277777778
"24",24,0,60294,60488,20.4715497373713,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",41.2440488,2.014700857,0.700092592592593
"25",25,0,61872,61973,19.4262556262671,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",33.43726632,1.721240931,0.717280092592593
"26",26,0,63676,63816.5,29.0259941798115,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",45.04218577,1.551787873,0.738616898148148
"27",27,0,72489,72728,13.8410515850751,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",15.15325619,1.094805268,0.841759259259259
"28",28,0,74080,75863.5,8.86589831062055,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",10.46885558,1.180800322,0.878049768518519
"29",29,0,78564,78667,14.3977324250691,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",15.17143096,1.053737527,0.910497685185185
"30",30,0,79604,79792,10.1115075699774,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",9.902600325,0.979339654,0.923518518518519
"31",31,0,80503,80832.5,9.52597473193033,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",9.154873792,0.961043258,0.935561342592593
"32",32,0,81668,81787,6.82681638693533,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",7.259165359,1.06333098,0.946608796296296
"33",33,1,89918,90121.5,34.979460113022,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",31.84587422,0.910416402,1.04307291666667
"34",34,1,91209,91445,14.9391458012501,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",20.13012513,1.347474976,1.0583912037037
"35",35,1,92750,92818.5,8.97695340435877,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",18.55162796,2.066583965,1.07428819444444
"36",36,1,94373,94474.5,14.9806689108453,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",21.68429231,1.447484918,1.09345486111111
"37",37,1,95472,96060,18.1575103335678,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",30.35075986,1.671526509,1.11180555555556
"38",38,1,99425,99574,11.4113558741609,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",26.89792159,2.357118811,1.15247685185185
"39",39,1,100427,100537,17.3713026616906,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",26.37216665,1.518145597,1.16362268518519
"40",40,1,102008,102131,24.0559018057371,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",35.21021421,1.463682987,1.18207175925926
"41",41,1,104532,104684,11.7672229577606,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",25.95983805,2.206114233,1.21162037037037
"42",42,1,106471,106585,17.699392390503,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",22.53894419,1.273430392,1.23362268518519
"43",43,1,107776,107884.5,24.5265773535344,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",33.54643031,1.367758323,1.24866319444444
"44",44,1,108950,109113,18.1444881295818,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",29.54564458,1.628353711,1.26288194444444
"45",45,1,110128,110246,20.0508976886935,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",35.24615847,1.757834438,1.27599537037037
"46",46,1,111453,111573,10.7268321729122,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",30.44308167,2.838030947,1.29135416666667
"47",47,1,113053,113172.5,21.9652651976949,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",32.56915499,1.482757194,1.30986689814815
"48",48,1,114408,114609,24.9648373070276,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",31.16130278,1.248207725,1.32649305555556
"49",49,1,118833,119037,9.48772345814958,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",20.54557289,2.165490276,1.37774305555556
"50",50,1,120211,120322,7.19508329588433,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",12.22282582,1.698774749,1.39261574074074
"51",51,1,121212,121424,12.1962126411241,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",17.8371537,1.462515801,1.40537037037037
"52",52,1,122412,122461.5,8.12839166406041,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",18.36914026,2.259873911,1.41737847222222
"53",53,1,123880,124056.5,11.4028765191768,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",19.26249619,1.689266402,1.43583912037037
"54",54,1,126321,126436,14.3687029464891,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",22.58158704,1.571581452,1.46337962962963
"55",55,1,128649,128766.5,15.1632413418518,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",25.12673018,1.657081729,1.49035300925926
"56",56,1,129771,129924.5,23.7619868946806,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",40.20233648,1.691876048,1.50375578703704
"57",57,1,130958,131137,23.8712854447019,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",37.55137408,1.573077167,1.51778935185185
"58",58,1,132145,132227,16.1032770550821,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",30.52833552,1.895784033,1.53040509259259
"59",59,1,133273,133367.5,18.4891327887716,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",33.45438149,1.809407822,1.54360532407407
"60",60,1,134468,134592,19.4680803218131,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",28.62275855,1.470240418,1.55777777777778
"61",61,1,135286,135376,14.3712938814545,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",26.07295533,1.814238547,1.56685185185185
"62",62,1,136604,136783,26.0626990660117,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",31.16237814,1.195669645,1.58313657407407
"63",63,1,138289,138470.5,19.7765690564497,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",25.16657672,1.272545134,1.60266782407407
"64",64,1,139433,139563,15.2055776547404,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",49.40175868,3.248923507,1.6153125
"65",65,1,148062,148163.5,16.4212587766499,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",67.06168342,4.0838333,1.71485532407407
"66",66,1,150128,150257.5,19.0427728179192,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",42.81759851,2.248496,1.73909143518519
"67",67,1,154461,154554.5,15.5500885102288,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",39.18129034,2.519682786,1.78882523148148
"68",68,1,162357,162464.5,11.3925799361899,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",5.237055481,0.459690036,1.88037615740741
"69",69,1,166411,166478,17.9994004568152,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",11.45303867,0.63630112,1.9268287037037
"70",70,1,167149,167287,12.6946260370112,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",8.54489951,0.673111558,1.93619212962963
"71",71,1,168152,168317,9.00298229502146,"test12_Wednesday","LAND","V1","LAND01","(0,1]","1","12",12.73706918,1.414761105,1.94811342592593
"72",72,2,191556,191734,14.1797786458891,"test12_Wednesday","WATER","V1","WATER01","(0,1]","1","12",51.00530714,3.597045371,2.21914351851852
"73",73,2,192433,192662,19.6405000563635,"test12_Wednesday","WATER","V1","WATER01","(0,1]","1","12",28.62278813,1.457334999,2.22988425925926
"74",74,2,201933,202044,6.68673324463271,"test12_Wednesday","WATER","V1","WATER01","(0,1]","1","12",25.93705986,3.878883591,2.33847222222222
"75",75,2,204076,204262,11.6405252885809,"test12_Wednesday","WATER","V1","WATER01","(0,1]","1","12",31.1329512,2.674531469,2.36414351851852
